"longitude","latitude","survey_date","sst_raw_mean","sst_raw_var","sst_raw_cv","sst_predicted_var","sst_unpredicted_var","sst_unbounded_seasonality","sst_bounded_seasonality","sst_env_col","sst_colwell_c","sst_colwell_m","sst_colwell_p"
147.34,-43.04,2022-08-09,287.070782918149,7.41624845587461,0.00948643732406902,6.53508497432271,0.407048322181476,16.0548136872289,0.941365527742538,2.12539760490482,0.0201889643072376,0.629048097379675,0.649237061686912
147.34,-43.02,2022-08-02,287.071601423488,7.41014373813598,0.00948250508200325,6.53414655369001,0.406735655230155,16.0648481874366,0.941400006081729,2.12539869502901,0.0206073693000224,0.625993700565737,0.64660106986576
147.33,-43.01,2019-01-23,287.211297203805,7.19204514492009,0.00933737248405734,6.31381080594072,0.420818615057244,15.003639525504,0.937514213663313,2.13195660397159,0.0223460708442628,0.666461670093605,0.688807740937868
147.33,-43.01,2020-03-24,287.102252326218,7.1288559987285,0.00929979384841274,6.23721772490707,0.425905032929812,14.6446208489275,0.936080266204179,2.12161331766162,0.0173213118626782,0.655117979845575,0.672439291708253
147.33,-43.01,2021-03-01,287.090604816639,7.22663727439234,0.00936373572860826,6.36282111147677,0.405917014894202,15.6751771372165,0.940030622057492,2.1121746620691,0.0194509053200091,0.634408968108301,0.653859873428311
147.33,-43,2021-01-09,287.034135194308,7.45490808026664,0.00951234512107875,6.57331330983034,0.400721322308305,16.403702383406,0.942540961803997,2.16215165168026,0.0192807490618878,0.651548909228131,0.670829658290019
147.33,-42.98,2019-05-08,287.17423176708,7.56041634303901,0.00957474878669111,6.67253651044556,0.384542447796064,17.3518854646295,0.945509686079539,2.16245464647884,0.0173279786194688,0.664537273136865,0.681865251756334
148.01,-42.96,2020-01-19,287.815932110594,4.48409215530214,0.00735736723642157,3.73579575101416,0.473733513770748,7.88585912210131,0.887461641439627,1.72453323334287,0.0534281275061493,0.493991013747413,0.547419141253562
147.36,-42.95,2021-01-09,287.039564860427,7.60635653110542,0.00960830047552748,6.68615897171202,0.427752886008622,15.6308915507288,0.939870932538419,2.05366230856837,0.0173810154795052,0.646196788848558,0.663577804328063
147.36,-42.95,2021-01-10,287.040032840723,7.60975050535426,0.00961042819110047,6.69019556444352,0.427133685196776,15.6630015292786,0.939986802603187,2.05374868294169,0.0173810154795052,0.644631963807815,0.66201297928732
147.67,-42.9,2019-05-07,287.234215713113,8.47955095235982,0.0101379525613465,7.20499932821321,0.670411925299607,10.747122860312,0.914872772517045,1.82761093052893,0.0287109728311534,0.573624573083512,0.602335545914666
147.67,-42.9,2020-01-18,287.19347659458,8.6577600348436,0.0102453830728192,7.45167690102611,0.669368030970353,11.1324063239527,0.917576120243704,1.86246350063322,0.0277751950589262,0.601801328866261,0.629576523925187
147.95,-42.87,2020-02-22,287.673085135505,4.93101942237756,0.00771914369597531,4.25759157004192,0.363821880707953,11.7024065780683,0.921274760506676,1.8553308021746,0.030640084109024,0.560118975254422,0.590759059363446
147.92,-42.84,2020-02-22,287.69207774432,4.73005950983587,0.00755971459286702,4.08239572385577,0.350290721436688,11.6543073339544,0.920975524490639,1.85048085503539,0.0344055208602204,0.566841955972068,0.601247476832289
148.01,-42.72,2019-04-02,287.963880080715,4.48122796254717,0.00735123831248943,3.81933972570398,0.355896654026765,10.7315977334722,0.914760118551727,1.81324509467591,0.0349639728756576,0.520290844982268,0.555254817857925
148.01,-42.72,2020-03-19,287.835979748221,4.38196853066011,0.007272597410555,3.69631221406938,0.408341074576983,9.05202156775078,0.900517523439441,1.77690896193952,0.0411496883746182,0.506624894169126,0.547774582543745
148.01,-42.72,2021-03-11,287.82938697318,4.42682234514643,0.00730989121716232,3.75103167243919,0.38645164540037,9.70634157490275,0.906597413037508,1.82674589180339,0.0422525577480516,0.509228789028803,0.551481346776854
148.01,-42.66,2019-04-02,287.964084750649,4.58406436536428,0.00743510366506329,3.93526396200612,0.334918777972039,11.7499054123942,0.92156804559288,1.84625308327617,0.033727854957483,0.533485779535775,0.567213634493258
148.01,-42.66,2020-03-19,287.83600711549,4.48535714311935,0.00735789173179343,3.8126427377483,0.386313697014216,9.86929215095367,0.907997688707607,1.80699733783047,0.041449542093681,0.540309418550971,0.581758960644652
148.01,-42.66,2021-03-11,287.826880131363,4.53425820791063,0.00739812685228895,3.86929491219734,0.367980090500649,10.5149572275311,0.913156429482074,1.85566096175464,0.0435001062177827,0.534113193012289,0.577613299230072
148.02,-42.63,2019-03-19,287.961573940617,4.71811165117769,0.00754309484262373,4.08426961655967,0.321889177276569,12.6884341098876,0.926945624899661,1.82227288947849,0.0338131869067919,0.545708568869492,0.579521755776284
148.02,-42.63,2020-03-19,287.836237000547,4.62512958082604,0.00747164938609053,3.95802369557076,0.369405268279791,10.7145837794953,0.914636318385434,1.79836339901477,0.0384388800895415,0.548136264713976,0.586575144803518
148.02,-42.63,2021-03-16,287.826360153257,4.68507878183365,0.00752017389825276,4.02396175889057,0.354677952326118,11.3453958231681,0.918998141953186,1.82371615023983,0.0355308651141418,0.548208360218613,0.583739225332755
148.05,-42.6,2019-03-19,288.015722110118,4.78548302079416,0.00759533081446079,4.12824092399053,0.341356205215924,12.0936454674354,0.923627075249055,1.7301461737185,0.0327189109208402,0.540859350343446,0.573578261264286
148.05,-42.6,2020-03-10,287.892920087575,4.71474277105546,0.00754219951849624,4.02547834471157,0.388341929404618,10.3658092003693,0.912016823230897,1.6994099355763,0.0398996823037164,0.546436887336393,0.586336569640109
148.05,-42.6,2021-03-11,287.879551176793,4.73510973554064,0.00755882354464467,4.05418641507002,0.371867647616727,10.9022294384925,0.915982127115955,1.74340558900581,0.0394985333278415,0.553319403705133,0.592817937032975
148.05,-42.59,2019-04-04,288.01858748919,4.7966917758642,0.00760414500873001,4.13207270820911,0.337521339081546,12.2424043453169,0.924485012394774,1.72960158794543,0.03308215460833,0.548653044747861,0.581735199356191
148.05,-42.59,2019-04-11,288.019305275295,4.7984356475529,0.00760550819975745,4.13342353345174,0.338614351289866,12.2068763999709,0.924281868799635,1.72970247181872,0.0327189109208402,0.549932568576603,0.582651479497443
148.05,-42.59,2020-02-25,287.898606624692,4.75036413135807,0.00757048821175234,4.06658937406656,0.382075911480886,10.6434068515465,0.914114484467476,1.70093340042055,0.0388569533507359,0.548650746894587,0.587507700245323
148.05,-42.59,2020-03-11,287.892487684729,4.71233164164955,0.00754028204867057,4.0225284687586,0.388911581524414,10.3430410917349,0.911840220632838,1.69968527213577,0.0398996823037164,0.546436887336393,0.586336569640109
148.05,-42.59,2021-03-10,287.879337712096,4.73403334170908,0.00755796995728376,4.05323546257909,0.371799204827598,10.9016786748066,0.91597823909355,1.74352563723495,0.0394985333278415,0.553319403705133,0.592817937032975
148.05,-42.59,2021-03-11,287.879551176793,4.73510973554064,0.00755882354464467,4.05418641507002,0.371867647616727,10.9022294384925,0.915982127115955,1.74340558900581,0.0394985333278415,0.553319403705133,0.592817937032975
147.92,-42.58,2019-04-03,287.865479965408,4.96289709511465,0.00773887882460052,4.3745464653972,0.251359888506671,17.4035184825486,0.945662564419501,2.01073506770489,0.0156156824981536,0.593502384009045,0.609118066507198
147.92,-42.58,2020-03-20,287.745541871921,4.85905258064429,0.00766067778015913,4.24724275551823,0.29237980709683,14.5264572054103,0.935593806959933,1.98898989368333,0.0195508847550447,0.595214695802768,0.614765580557813
147.92,-42.58,2021-03-12,287.73180350301,4.93561746918017,0.00772116580220615,4.32386947410301,0.29262286432532,14.7762529905934,0.936613592556087,1.99917726918228,0.022584595826753,0.574001816118791,0.596586411945544
148.05,-42.58,2019-04-04,288.01858748919,4.7966917758642,0.00760414500873001,4.13207270820911,0.337521339081546,12.2424043453169,0.924485012394774,1.72960158794543,0.03308215460833,0.548653044747861,0.581735199356191
148.05,-42.58,2020-03-11,287.892487684729,4.71233164164955,0.00754028204867057,4.0225284687586,0.388911581524414,10.3430410917349,0.911840220632838,1.69968527213577,0.0398996823037164,0.546436887336393,0.586336569640109
148.05,-42.58,2021-03-16,287.880440613027,4.7393034192754,0.00756214670275074,4.05758324413745,0.372203472909871,10.901519033166,0.915977112063318,1.74274849993056,0.0394985333278415,0.553319403705133,0.592817937032975
148.06,-42.58,2019-04-11,288.019305275295,4.7984356475529,0.00760550819975745,4.13342353345174,0.338614351289866,12.2068763999709,0.924281868799635,1.72970247181872,0.0327189109208402,0.549932568576603,0.582651479497443
148.06,-42.58,2020-02-25,287.898606624692,4.75036413135807,0.00757048821175234,4.06658937406656,0.382075911480886,10.6434068515465,0.914114484467476,1.70093340042055,0.0388569533507359,0.548650746894587,0.587507700245323
148.06,-42.58,2021-03-10,287.879337712096,4.73403334170908,0.00755796995728376,4.05323546257909,0.371799204827598,10.9016786748066,0.91597823909355,1.74352563723495,0.0394985333278415,0.553319403705133,0.592817937032975
148.07,-42.56,2019-04-11,288.019305275295,4.7984356475529,0.00760550819975745,4.13342353345174,0.338614351289866,12.2068763999709,0.924281868799635,1.72970247181872,0.0327189109208402,0.549932568576603,0.582651479497443
148.07,-42.56,2020-02-25,287.898606624692,4.75036413135807,0.00757048821175234,4.06658937406656,0.382075911480886,10.6434068515465,0.914114484467476,1.70093340042055,0.0388569533507359,0.548650746894587,0.587507700245323
148.07,-42.56,2021-03-10,287.879337712096,4.73403334170908,0.00755796995728376,4.05323546257909,0.371799204827598,10.9016786748066,0.91597823909355,1.74352563723495,0.0394985333278415,0.553319403705133,0.592817937032975
147.95,-42.55,2019-03-19,-32768,0,0,7.42251590869732e-23,4.16747211032764e-21,0.0178105952774181,0.0174989289363446,1.87616501998339,1,0,1
147.95,-42.55,2020-03-11,-32768,0,0,9.78499742078763e-24,1.35910579286695e-21,0.00719958480947005,0.00714812130391414,1.41686451685287,1,0,1
147.95,-42.55,2021-03-12,-32768,0,0,9.63400753200253e-24,1.35930809221272e-21,0.00708743484070637,0.00703755661674739,1.39638576231126,1,0,1
147.97,-42.52,2019-04-03,287.942063995388,4.99484423927135,0.00776168228425784,4.36939358523169,0.284653176828922,15.3498851968117,0.938837491030518,1.83420452771459,0.0257137477024543,0.579820111107185,0.605533858809639
147.97,-42.52,2020-03-20,287.814351395731,4.87893802704842,0.00767450203008953,4.22500061721323,0.334905035166952,12.6155183516636,0.92655439373134,1.82357916562537,0.0278562275357807,0.579640596758108,0.607496824293889
147.97,-42.52,2021-03-16,287.80211001642,4.94702021127112,0.00772819138634762,4.29966565780598,0.324486859862246,13.2506618592547,0.929827820639041,1.8366936378638,0.0291635905440281,0.560447795748315,0.589611386292343
148.32,-41.9,2019-04-08,288.177394061689,4.61392094645838,0.00745375587733606,3.92215950787648,0.39859649024823,9.8399248458859,0.907748437907341,1.73998844163628,0.0445874442060615,0.530579252021744,0.575166696227806
148.32,-41.9,2021-04-22,288.054110563766,4.50994953718375,0.00737244878388958,3.79899262761555,0.433830837585173,8.75685243760409,0.897507930308971,1.74488217400298,0.0631286327494485,0.523563378180843,0.586692010930292
148.31,-41.88,2019-03-20,288.178284808302,4.61564812416649,0.00745512782478905,3.93260589380267,0.397007692596482,9.90561635741341,0.908304128145841,1.73721237736278,0.0445874442060615,0.525195835759051,0.569783279965113
148.31,-41.88,2021-04-22,288.054110563766,4.50994953718375,0.00737244878388958,3.79899262761555,0.433830837585173,8.75685243760409,0.897507930308971,1.74488217400298,0.0631286327494485,0.523563378180843,0.586692010930292
148.3,-41.87,2019-03-20,288.178284808302,4.61564812416649,0.00745512782478905,3.93260589380267,0.397007692596482,9.90561635741341,0.908304128145841,1.73721237736278,0.0445874442060615,0.525195835759051,0.569783279965113
148.3,-41.87,2019-03-21,288.177829345633,4.61480806083409,0.00745446114656472,3.93014495040576,0.399107186194663,9.84734198318554,0.907811517185491,1.7378307783586,0.0445874442060615,0.525195835759051,0.569783279965113
148.3,-41.87,2021-04-21,288.053823207444,4.50934532980892,0.00737196227025838,3.79823107381805,0.433747821718138,8.7567726767427,0.897507092444235,1.74463045663785,0.0631286327494485,0.523563378180843,0.586692010930292
148.3,-41.87,2022-03-29,288.070487270736,4.41543656425468,0.00729437451673894,3.7667608307297,0.388215501734189,9.70275739609389,0.906566134035238,1.72334002937866,0.0595808062893126,0.548941982039044,0.608522788328356
148.31,-41.87,2019-03-21,288.177829345633,4.61480806083409,0.00745446114656472,3.93014495040576,0.399107186194663,9.84734198318554,0.907811517185491,1.7378307783586,0.0445874442060615,0.525195835759051,0.569783279965113
148.31,-41.87,2019-03-22,288.177961948688,4.61536040685618,0.00745490381483461,3.93090994790938,0.398850237411632,9.85560388134483,0.907881679275486,1.73791061161771,0.0445874442060615,0.525195835759051,0.569783279965113
148.31,-41.87,2019-04-08,288.177394061689,4.61392094645838,0.00745375587733606,3.92215950787648,0.39859649024823,9.8399248458859,0.907748437907341,1.73998844163628,0.0445874442060615,0.530579252021744,0.575166696227806
148.31,-41.87,2021-04-21,288.053823207444,4.50934532980892,0.00737196227025838,3.79823107381805,0.433747821718138,8.7567726767427,0.897507092444235,1.74463045663785,0.0631286327494485,0.523563378180843,0.586692010930292
148.28,-41.85,2022-03-29,288.023591568574,4.32411787475912,0.00721972574716726,3.7125989553247,0.354546541024639,10.4714008620569,0.912826688560102,1.83459730943341,0.062398691147548,0.563339012438069,0.625737703585617
